playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478402,2020,Connor McDavid,2020020056,EDM,TOR,AWAY,20210120,C,5on5,1050.0,20.0,0.54,0.5952,0.5878,0.4167,0.45,0.5263,0.5769,1.0,2.562,0.356,0.22,0.442,0.054,1.114,0.815,0.356,0.39,0.39,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.038,0.081,0.237,0.0,0.0,0.0,3.309,3.0,3.301,0.0,0.048,0.0,0.0,0.403,0.442,0.442,20.0,0.0,3.0,4.0,13.0,3.0,4.0,4.0,9.0,4.0,10.0,1915.0,2.0,0.0,0.0,2.0,7.259,0.641,0.641,0.703,0.703,7.0,3.0,0.0,10.0,0.0,0.0,0.0,8.0,1.0,1.0,0.324,0.081,0.237,0.0,0.0,0.0,11.03,10.0,11.004,0.111,0.0,0.0,0.753,0.825,0.825,6.319,0.436,0.435,0.407,0.406,9.0,0.0,5.0,14.0,1.0,0.0,0.0,7.0,2.0,0.0,0.183,0.253,0.0,0.0,1.0,0.0,13.085,9.0,8.412,0.092,0.0,0.0,0.528,0.493,0.491,0.716,0.502,18.0,22.0,0.0,0.01,0.0,1.0,0.0,1.0
8478402,2020,Connor McDavid,2020020056,EDM,TOR,AWAY,20210120,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020056,EDM,TOR,AWAY,20210120,C,5on4,291.0,3.0,0.54,0.7154,1.0,0.7,1.0,0.5714,1.0,1.0,0.903,0.016,0.158,0.137,0.024,0.462,0.203,0.016,0.016,0.016,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.042,0.0,0.0,0.059,0.059,0.059,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,3.329,0.641,0.64,0.641,0.64,4.0,0.0,3.0,7.0,1.0,0.0,0.0,3.0,0.0,1.0,0.059,0.0,0.582,0.0,0.0,1.0,7.0,4.0,4.0,0.125,0.0,0.0,0.766,0.766,0.763,2.205,0.255,0.251,0.255,0.251,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.038,0.217,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.027,0.0,0.0,0.282,0.282,0.277,0.011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020070,EDM,TOR,AWAY,20210122,C,other,106.0,2.0,2.135,0.2679,0.0,0.6667,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.202,0.202,0.202,0.202,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.054,0.148,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.042,0.0,0.0,0.244,0.244,0.244,0.613,0.552,0.552,0.552,0.552,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.552,0.0,0.0,1.0,1.0,1.0,1.0,0.004,0.0,0.0,0.556,0.556,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020070,EDM,TOR,AWAY,20210122,C,all,1408.0,21.0,2.135,0.6564,0.2817,0.7381,0.3582,0.7419,0.3696,1.0,5.144,0.819,0.515,1.058,0.178,2.385,2.046,0.794,0.855,0.828,0.0,0.0,7.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,1.0,0.092,0.437,0.29,0.0,1.0,0.0,7.135,7.0,7.117,0.0,0.114,0.29,0.452,0.482,0.5,0.498,21.0,5.0,5.0,2.0,9.0,6.0,0.0,3.0,12.0,9.0,8.0,2192.0,0.0,0.0,0.0,0.0,17.109,1.746,1.684,1.795,1.732,21.0,2.0,8.0,31.0,1.0,3.0,0.0,14.0,7.0,2.0,0.401,0.835,0.511,0.0,1.0,0.0,31.052,23.0,23.091,0.377,0.672,0.672,1.451,1.484,1.47,5.461,0.914,0.914,0.898,0.898,5.0,3.0,3.0,11.0,1.0,0.0,0.0,4.0,3.0,1.0,0.09,0.272,0.552,0.0,0.0,1.0,10.786,8.0,7.827,0.078,0.0,0.0,0.992,0.973,0.973,0.814,2.076,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020070,EDM,TOR,AWAY,20210122,C,5on5,1088.0,18.0,2.135,0.8082,0.3466,0.7188,0.3898,0.7273,0.4103,1.0,4.514,0.807,0.448,0.943,0.15,2.024,1.628,0.781,0.843,0.816,0.0,0.0,6.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,4.0,1.0,0.079,0.437,0.29,0.0,1.0,0.0,6.135,6.0,6.117,0.0,0.099,0.29,0.452,0.454,0.472,0.47,18.0,4.0,5.0,2.0,7.0,6.0,0.0,3.0,9.0,9.0,8.0,2025.0,0.0,0.0,0.0,0.0,11.764,1.483,1.422,1.532,1.469,16.0,0.0,7.0,23.0,1.0,3.0,0.0,8.0,6.0,2.0,0.286,0.686,0.511,0.0,1.0,0.0,23.052,16.0,16.091,0.211,0.672,0.672,1.022,1.055,1.043,4.122,0.352,0.352,0.336,0.336,4.0,2.0,3.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.08,0.272,0.0,0.0,0.0,0.0,8.786,6.0,5.827,0.069,0.0,0.0,0.421,0.402,0.402,0.601,1.133,23.0,36.0,0.006,0.064,1.0,2.0,1.0,2.0
8478402,2020,Connor McDavid,2020020070,EDM,TOR,AWAY,20210122,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020070,EDM,TOR,AWAY,20210122,C,5on4,214.0,1.0,2.135,0.8592,0.0,0.8571,0.0,0.8333,0.0,2.0,0.63,0.013,0.067,0.114,0.027,0.361,0.418,0.013,0.013,0.013,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.015,0.0,0.0,0.028,0.028,0.028,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.745,0.061,0.061,0.061,0.061,3.0,2.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.124,0.0,0.0,0.185,0.185,0.182,0.726,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.005,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020086,EDM,WPG,AWAY,20210124,C,other,9.0,1.0,3.855,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020086,EDM,WPG,AWAY,20210124,C,all,1403.0,24.0,3.855,0.8691,0.3013,0.7069,0.3733,0.6829,0.3559,2.0,5.552,0.788,0.582,1.299,0.19,2.645,1.496,0.702,0.814,0.726,3.0,0.0,5.0,2.0,0.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,0.0,3.0,0.06,0.0,0.728,0.0,0.0,0.0,7.174,7.0,7.156,0.0,0.128,0.465,0.512,0.404,0.422,0.409,24.0,5.0,1.0,5.0,13.0,3.0,3.0,4.0,14.0,7.0,9.0,2197.0,0.0,4.0,2.0,1.0,21.707,2.637,2.415,2.775,2.541,22.0,6.0,13.0,41.0,3.0,5.0,1.0,16.0,7.0,5.0,0.374,1.035,1.227,1.0,2.0,0.0,42.211,28.0,28.826,0.47,0.941,0.941,2.166,2.28,2.222,9.223,0.397,0.37,0.378,0.352,10.0,3.0,4.0,17.0,0.0,1.0,0.0,12.0,1.0,0.0,0.279,0.118,0.0,0.0,0.0,0.0,16.329,13.0,12.676,0.1,0.02,0.02,0.477,0.455,0.426,1.066,2.472,28.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020086,EDM,WPG,AWAY,20210124,C,5on5,1148.0,21.0,3.855,0.8666,0.3048,0.6304,0.3571,0.6286,0.3455,1.0,4.193,0.768,0.443,1.068,0.149,1.543,1.03,0.683,0.794,0.706,3.0,0.0,3.0,2.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,3.0,0.04,0.0,0.728,0.0,0.0,0.0,5.174,5.0,5.156,0.0,0.098,0.449,0.512,0.354,0.372,0.36,21.0,4.0,1.0,4.0,12.0,3.0,3.0,2.0,13.0,7.0,8.0,1907.0,0.0,4.0,2.0,1.0,17.926,2.578,2.358,2.716,2.483,17.0,5.0,7.0,29.0,3.0,4.0,1.0,10.0,7.0,5.0,0.316,1.035,1.227,1.0,2.0,0.0,30.211,22.0,22.826,0.359,0.925,0.925,2.012,2.126,2.072,9.223,0.397,0.37,0.378,0.352,10.0,3.0,4.0,17.0,0.0,1.0,0.0,12.0,1.0,0.0,0.279,0.118,0.0,0.0,0.0,0.0,16.329,13.0,12.676,0.1,0.02,0.02,0.477,0.455,0.426,1.051,2.397,25.0,45.0,0.068,0.0,1.0,0.0,1.0,0.0
8478402,2020,Connor McDavid,2020020086,EDM,WPG,AWAY,20210124,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020086,EDM,WPG,AWAY,20210124,C,5on4,246.0,2.0,3.855,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.36,0.02,0.14,0.232,0.041,1.102,0.466,0.02,0.02,0.02,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.016,0.0,0.05,0.05,0.049,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.781,0.059,0.057,0.059,0.057,5.0,1.0,6.0,12.0,0.0,1.0,0.0,6.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,12.0,6.0,6.0,0.111,0.016,0.016,0.154,0.154,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020100,EDM,WPG,AWAY,20210126,C,other,47.0,2.0,1.3,0.1679,0.0,0.5,0.0,0.5,0.0,1.0,0.735,0.114,0.078,0.086,0.027,0.548,0.148,0.114,0.114,0.114,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.114,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.026,0.0,0.0,0.14,0.14,0.14,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.114,0.114,0.114,0.114,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.114,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.026,0.0,0.0,0.14,0.14,0.14,0.536,0.565,0.565,0.565,0.565,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.565,0.0,0.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.567,0.567,0.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020100,EDM,WPG,AWAY,20210126,C,all,1118.0,25.0,1.3,0.6032,0.2812,0.5,0.4143,0.5556,0.431,2.0,1.466,0.138,0.112,0.247,0.05,0.948,0.505,0.138,0.14,0.14,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024,0.114,0.0,0.0,1.0,0.0,2.103,2.0,2.1,0.0,0.033,0.0,0.0,0.171,0.174,0.174,25.0,4.0,0.0,4.0,17.0,0.0,8.0,5.0,12.0,2.0,7.0,2482.0,0.0,0.0,0.0,0.0,7.354,1.476,1.476,1.509,1.509,7.0,3.0,1.0,11.0,3.0,0.0,0.0,3.0,5.0,2.0,0.037,0.582,0.858,0.0,1.0,2.0,11.252,10.0,10.341,0.125,0.0,0.0,1.601,1.637,1.637,5.415,0.971,0.971,0.96,0.96,7.0,1.0,3.0,11.0,2.0,0.0,0.0,5.0,2.0,1.0,0.172,0.234,0.565,0.0,1.0,1.0,10.633,8.0,7.847,0.067,0.0,0.0,1.037,1.025,1.025,1.331,3.402,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020100,EDM,WPG,AWAY,20210126,C,5on5,990.0,20.0,1.3,0.5543,0.3628,0.4444,0.4808,0.5,0.5,2.0,0.732,0.024,0.034,0.161,0.024,0.4,0.357,0.024,0.026,0.026,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,1.103,1.0,1.1,0.0,0.007,0.0,0.0,0.031,0.034,0.034,20.0,3.0,0.0,3.0,14.0,0.0,8.0,2.0,10.0,2.0,6.0,1989.0,0.0,0.0,0.0,0.0,5.014,0.505,0.505,0.538,0.538,4.0,3.0,1.0,8.0,0.0,0.0,0.0,3.0,4.0,0.0,0.037,0.468,0.0,0.0,0.0,0.0,8.252,7.0,7.341,0.061,0.0,0.0,0.566,0.603,0.603,4.88,0.406,0.406,0.395,0.395,6.0,1.0,3.0,10.0,1.0,0.0,0.0,5.0,2.0,0.0,0.172,0.234,0.0,0.0,1.0,0.0,9.633,7.0,6.847,0.065,0.0,0.0,0.471,0.458,0.458,1.021,1.793,25.0,27.0,0.058,0.0,2.0,0.0,2.0,0.0
8478402,2020,Connor McDavid,2020020100,EDM,WPG,AWAY,20210126,C,4on5,23.0,2.0,1.3,0.0,0.1615,0.0,0.2222,0.0,0.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.609,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2020,Connor McDavid,2020020100,EDM,WPG,AWAY,20210126,C,5on4,58.0,1.0,1.3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.605,0.858,0.858,0.858,0.858,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.858,0.0,0.0,2.0,2.0,2.0,2.0,0.037,0.0,0.0,0.895,0.895,0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
