team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
EDM,2020,EDM,2020020593,EDM,VAN,HOME,20210506,Team Level,other,1.0,1.0,1.0,106.0,1.615,0.208,0.115,0.266,0.043,0.663,0.706,0.208,0.208,0.208,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.208,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.027,0.0,0.0,0.235,0.235,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2020,EDM,2020020593,EDM,VAN,HOME,20210506,Team Level,all,0.6254,0.6505,0.6395,3600.0,39.016,3.108,2.4,8.585,1.372,22.321,17.214,3.032,2.866,2.798,42.0,13.0,12.0,67.0,3.0,0.0,0.0,9.0,1.0,26.0,16.0,39.0,52.0,6.0,18.0,27.0,26.0,5.0,17.0,43.0,11.0,1.0,1.628,1.228,0.251,3.0,0.0,0.0,60.239,55.0,49.928,12.0,0.512,0.0,0.104,3.516,3.247,3.191,22.479,1.862,1.651,5.482,0.794,12.397,8.815,1.79,2.103,2.021,27.0,4.0,5.0,36.0,6.0,3.0,0.0,4.0,0.0,10.0,8.0,21.0,25.0,7.0,20.0,31.0,23.0,6.0,10.0,20.0,11.0,0.0,0.516,1.346,0.0,2.0,4.0,0.0,41.007,31.0,34.958,6.0,0.35,0.411,0.411,1.801,2.024,1.993
EDM,2020,EDM,2020020593,EDM,VAN,HOME,20210506,Team Level,5on5,0.5475,0.6494,0.6232,2691.0,30.606,2.194,1.74,7.075,1.105,17.462,13.425,2.12,1.952,1.887,33.0,10.0,7.0,50.0,2.0,0.0,0.0,7.0,1.0,19.0,14.0,31.0,41.0,5.0,16.0,20.0,26.0,3.0,15.0,37.0,5.0,1.0,1.379,0.564,0.251,2.0,0.0,0.0,43.239,43.0,37.928,12.0,0.353,0.0,0.104,2.444,2.175,2.122,19.724,1.813,1.351,4.778,0.637,9.943,7.478,1.742,2.054,1.972,23.0,3.0,1.0,27.0,6.0,3.0,0.0,4.0,0.0,8.0,5.0,17.0,20.0,7.0,20.0,22.0,22.0,5.0,8.0,15.0,11.0,0.0,0.467,1.346,0.0,2.0,4.0,0.0,32.007,26.0,29.958,5.0,0.277,0.411,0.411,1.679,1.902,1.872
EDM,2020,EDM,2020020593,EDM,VAN,HOME,20210506,Team Level,4on5,0.7937,0.2,0.3333,374.0,1.437,0.15,0.103,0.14,0.041,0.435,1.131,0.15,0.15,0.15,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.008,0.142,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.025,0.0,0.0,0.175,0.175,0.175,2.456,0.039,0.232,0.56,0.107,2.049,1.013,0.039,0.039,0.039,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.058,0.0,0.0,0.098,0.098,0.096
EDM,2020,EDM,2020020593,EDM,VAN,HOME,20210506,Team Level,5on4,0.9823,0.9231,0.8889,429.0,5.358,0.556,0.443,1.105,0.182,3.761,1.953,0.554,0.556,0.554,6.0,2.0,4.0,12.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,7.0,1.0,2.0,4.0,0.0,0.0,2.0,5.0,3.0,0.0,0.241,0.315,0.0,1.0,0.0,0.0,12.0,8.0,8.0,0.0,0.106,0.0,0.0,0.662,0.662,0.659,0.3,0.01,0.068,0.143,0.05,0.405,0.324,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.015,0.0,0.0,0.025,0.025,0.025
EDM,2020,EDM,2020020662,EDM,VAN,HOME,20210508,Team Level,other,0.6529,0.4545,0.5,278.0,2.89,1.198,0.229,0.342,0.1,1.539,0.592,1.028,1.198,1.028,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.327,0.871,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.069,0.0,0.0,1.267,1.267,1.078,3.085,0.637,0.184,0.578,0.086,1.674,0.841,0.634,0.637,0.634,3.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.129,0.0,0.508,0.0,0.0,1.0,6.0,4.0,4.0,0.0,0.054,0.0,0.0,0.691,0.691,0.687
EDM,2020,EDM,2020020662,EDM,VAN,HOME,20210508,Team Level,all,0.5916,0.5514,0.56,3600.0,31.632,4.209,2.127,6.375,0.993,16.137,12.158,3.847,4.202,3.84,34.0,8.0,17.0,59.0,4.0,3.0,0.0,5.0,1.0,15.0,14.0,30.0,38.0,5.0,10.0,27.0,18.0,7.0,12.0,23.0,15.0,4.0,0.859,1.947,1.403,1.0,3.0,0.0,60.158,42.0,43.071,8.0,0.479,0.593,0.593,4.096,4.087,3.748,24.36,2.906,1.671,5.237,0.825,13.021,9.34,2.696,2.919,2.709,25.0,8.0,15.0,48.0,3.0,2.0,0.0,5.0,1.0,10.0,12.0,22.0,30.0,4.0,8.0,24.0,13.0,8.0,16.0,23.0,7.0,3.0,0.717,0.911,1.277,1.0,1.0,1.0,47.264,33.0,32.347,12.0,0.395,0.769,0.769,2.532,2.546,2.522
EDM,2020,EDM,2020020662,EDM,VAN,HOME,20210508,Team Level,5on5,0.4945,0.5802,0.5849,2666.0,23.122,2.094,1.485,4.947,0.727,12.311,9.436,1.971,2.086,1.963,26.0,5.0,16.0,47.0,2.0,2.0,0.0,4.0,1.0,11.0,11.0,24.0,29.0,5.0,10.0,20.0,14.0,5.0,12.0,20.0,10.0,1.0,0.632,1.218,0.244,1.0,1.0,0.0,48.158,31.0,32.071,8.0,0.308,0.305,0.305,2.097,2.088,1.956,16.087,2.141,1.05,3.394,0.555,8.12,6.74,1.934,2.154,1.948,17.0,5.0,12.0,34.0,2.0,2.0,0.0,4.0,0.0,6.0,8.0,15.0,20.0,1.0,2.0,14.0,13.0,6.0,13.0,13.0,7.0,2.0,0.461,0.911,0.769,1.0,1.0,0.0,33.264,22.0,21.347,12.0,0.219,0.769,0.769,1.59,1.604,1.585
EDM,2020,EDM,2020020662,EDM,VAN,HOME,20210508,Team Level,4on5,0.6074,0.2,0.2222,509.0,1.664,0.198,0.066,0.286,0.041,0.447,0.963,0.198,0.198,0.198,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,0.071,0.126,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.015,0.0,0.0,0.213,0.213,0.213,5.188,0.128,0.436,1.265,0.184,3.228,1.759,0.128,0.128,0.128,5.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,7.0,2.0,4.0,5.0,0.0,1.0,3.0,7.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.123,0.0,0.0,0.251,0.251,0.25
EDM,2020,EDM,2020020662,EDM,VAN,HOME,20210508,Team Level,5on4,1.0,1.0,1.0,147.0,3.956,0.72,0.347,0.8,0.126,1.84,1.168,0.651,0.72,0.651,4.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.156,0.276,0.288,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.087,0.288,0.288,0.519,0.519,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2020,EDM,2020020510,EDM,MTL,AWAY,20210510,Team Level,other,1.0,0.75,1.0,0.0,2.24,0.209,0.1,0.418,0.062,0.838,1.373,0.209,0.209,0.209,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.073,0.136,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.029,0.0,0.0,0.238,0.238,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2020,EDM,2020020510,EDM,MTL,AWAY,20210510,Team Level,all,0.4346,0.4862,0.5,3762.0,29.809,1.596,1.689,6.926,0.859,15.504,13.427,1.59,1.703,1.697,35.0,5.0,13.0,53.0,4.0,0.0,0.0,9.0,0.0,15.0,12.0,31.0,36.0,2.0,4.0,33.0,24.0,6.0,15.0,32.0,8.0,0.0,0.631,0.964,0.0,0.0,4.0,0.0,56.137,40.0,42.396,13.0,0.354,0.0,0.0,1.949,2.079,2.072,29.187,2.076,2.043,7.527,0.955,15.93,11.469,2.033,1.946,1.906,28.0,12.0,16.0,56.0,3.0,4.0,0.0,7.0,1.0,7.0,18.0,25.0,37.0,1.0,2.0,19.0,21.0,7.0,17.0,29.0,10.0,1.0,0.57,1.297,0.21,2.0,1.0,0.0,52.626,40.0,37.767,15.0,0.429,0.401,0.401,2.104,1.979,1.958
EDM,2020,EDM,2020020510,EDM,MTL,AWAY,20210510,Team Level,5on5,0.4043,0.4747,0.4795,3402.0,26.056,1.365,1.497,6.168,0.755,13.672,11.543,1.359,1.472,1.466,31.0,4.0,12.0,47.0,3.0,0.0,0.0,7.0,0.0,15.0,10.0,28.0,32.0,2.0,4.0,27.0,23.0,6.0,13.0,28.0,7.0,0.0,0.536,0.828,0.0,0.0,3.0,0.0,50.137,35.0,37.396,12.0,0.303,0.0,0.0,1.667,1.797,1.791,27.791,2.011,1.947,7.192,0.915,14.959,10.976,1.968,1.881,1.841,27.0,11.0,14.0,52.0,3.0,4.0,0.0,7.0,1.0,6.0,17.0,24.0,35.0,1.0,2.0,19.0,20.0,5.0,15.0,27.0,10.0,1.0,0.504,1.297,0.21,2.0,1.0,0.0,48.626,38.0,35.767,15.0,0.406,0.401,0.401,2.016,1.892,1.87
EDM,2020,EDM,2020020510,EDM,MTL,AWAY,20210510,Team Level,4on5,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.396,0.065,0.097,0.335,0.04,0.971,0.493,0.065,0.065,0.065,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.023,0.0,0.0,0.088,0.088,0.088
EDM,2020,EDM,2020020510,EDM,MTL,AWAY,20210510,Team Level,5on4,1.0,1.0,1.0,120.0,1.512,0.022,0.092,0.34,0.042,0.994,0.511,0.022,0.022,0.022,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.022,0.0,0.0,0.043,0.043,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2020,EDM,2020020526,EDM,MTL,AWAY,20210512,Team Level,other,0.8469,0.75,0.75,10.0,2.345,0.664,0.219,0.444,0.091,1.068,0.514,0.621,0.664,0.621,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.321,0.343,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.074,0.343,0.343,0.395,0.395,0.392,0.787,0.12,0.077,0.103,0.018,0.349,0.333,0.12,0.12,0.12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.14,0.14,0.14
EDM,2020,EDM,2020020526,EDM,MTL,AWAY,20210512,Team Level,all,0.624,0.4271,0.4459,3627.0,23.827,3.509,1.624,5.328,0.791,12.923,8.825,3.435,3.58,3.506,22.0,11.0,8.0,41.0,4.0,4.0,1.0,3.0,1.0,10.0,11.0,18.0,29.0,1.0,2.0,17.0,26.0,10.0,23.0,22.0,6.0,5.0,0.564,0.739,2.206,1.0,1.0,2.0,42.417,33.0,33.921,21.0,0.384,1.831,1.831,2.062,2.135,2.119,28.38,2.114,1.954,6.469,0.947,17.186,12.33,2.092,2.027,2.006,29.0,12.0,14.0,55.0,3.0,1.0,0.0,5.0,0.0,15.0,17.0,26.0,38.0,3.0,6.0,27.0,20.0,6.0,15.0,33.0,8.0,0.0,1.103,1.01,0.0,1.0,2.0,0.0,53.319,41.0,39.912,14.0,0.407,0.022,0.022,2.498,2.395,2.37
EDM,2020,EDM,2020020526,EDM,MTL,AWAY,20210512,Team Level,5on5,0.463,0.3875,0.4032,3287.0,18.001,1.528,1.185,4.317,0.579,10.167,7.223,1.514,1.6,1.585,15.0,10.0,6.0,31.0,1.0,2.0,0.0,3.0,0.0,8.0,11.0,14.0,24.0,1.0,2.0,14.0,24.0,10.0,22.0,19.0,4.0,2.0,0.53,0.418,0.58,1.0,0.0,0.0,32.417,25.0,25.921,20.0,0.246,0.58,0.58,1.194,1.266,1.261,25.566,1.772,1.772,6.058,0.859,15.816,10.723,1.75,1.685,1.665,25.0,12.0,12.0,49.0,2.0,1.0,0.0,4.0,0.0,15.0,15.0,23.0,35.0,3.0,6.0,22.0,19.0,5.0,15.0,31.0,6.0,0.0,0.976,0.796,0.0,0.0,2.0,0.0,47.319,37.0,35.912,14.0,0.363,0.022,0.022,2.112,2.009,1.984
EDM,2020,EDM,2020020526,EDM,MTL,AWAY,20210512,Team Level,4on5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.094,0.047,0.101,0.029,0.509,0.22,0.094,0.094,0.094,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.011,0.0,0.0,0.105,0.105,0.105
EDM,2020,EDM,2020020526,EDM,MTL,AWAY,20210512,Team Level,5on4,0.912,0.6364,0.7143,210.0,3.481,1.317,0.22,0.567,0.121,1.688,1.088,1.301,1.317,1.301,4.0,1.0,2.0,7.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.034,0.0,1.283,0.0,0.0,2.0,7.0,5.0,5.0,0.0,0.064,0.907,0.907,0.474,0.474,0.466,1.509,0.127,0.059,0.208,0.041,0.511,1.054,0.127,0.127,0.127,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.127,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.013,0.0,0.0,0.141,0.141,0.141
EDM,2020,EDM,2020020673,EDM,VAN,HOME,20210515,Team Level,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2020,EDM,2020020673,EDM,VAN,HOME,20210515,Team Level,all,0.6009,0.4474,0.4891,3600.0,32.034,3.53,2.395,6.226,1.056,18.476,13.317,3.387,3.45,3.307,32.0,13.0,6.0,51.0,1.0,1.0,0.0,6.0,0.0,19.0,18.0,31.0,44.0,2.0,4.0,27.0,20.0,4.0,16.0,30.0,11.0,4.0,1.149,1.378,1.004,1.0,0.0,0.0,49.886,45.0,44.318,11.0,0.525,0.316,0.316,3.739,3.661,3.498,33.478,2.345,2.135,7.381,1.047,19.047,15.045,2.32,2.449,2.423,41.0,6.0,16.0,63.0,4.0,0.0,0.0,7.0,0.0,12.0,24.0,37.0,43.0,3.0,6.0,22.0,14.0,12.0,12.0,39.0,7.0,1.0,1.2,0.803,0.341,2.0,1.0,1.0,65.767,47.0,48.696,7.0,0.45,0.0,0.0,2.795,2.92,2.888
EDM,2020,EDM,2020020673,EDM,VAN,HOME,20210515,Team Level,5on5,0.5384,0.4149,0.4521,3105.0,23.14,2.159,1.544,4.953,0.776,13.245,10.321,2.145,2.079,2.065,23.0,10.0,6.0,39.0,1.0,1.0,0.0,4.0,0.0,14.0,13.0,22.0,32.0,2.0,4.0,22.0,20.0,3.0,16.0,26.0,4.0,3.0,0.887,0.476,0.796,1.0,0.0,0.0,37.886,33.0,32.318,11.0,0.319,0.316,0.316,2.162,2.084,2.074,28.052,1.851,1.777,6.661,0.902,16.626,12.183,1.826,1.955,1.929,34.0,6.0,15.0,55.0,3.0,0.0,0.0,7.0,0.0,11.0,19.0,31.0,37.0,3.0,6.0,19.0,14.0,12.0,11.0,34.0,6.0,0.0,1.155,0.695,0.0,2.0,1.0,0.0,57.767,40.0,41.696,7.0,0.361,0.0,0.0,2.211,2.336,2.305
EDM,2020,EDM,2020020673,EDM,VAN,HOME,20210515,Team Level,4on5,0.896,0.3333,0.4,240.0,1.512,0.267,0.128,0.152,0.041,0.479,0.934,0.267,0.267,0.267,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.07,0.197,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.0,0.0,0.297,0.297,0.297,2.131,0.031,0.185,0.376,0.062,1.604,0.742,0.031,0.031,0.031,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.048,0.0,0.0,0.078,0.078,0.078
EDM,2020,EDM,2020020673,EDM,VAN,HOME,20210515,Team Level,5on4,0.7045,0.7143,0.7143,255.0,7.383,1.104,0.723,1.121,0.239,4.752,2.062,0.975,1.104,0.975,7.0,3.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,7.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,1.0,0.192,0.704,0.208,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.175,0.0,0.0,1.279,1.279,1.127,3.296,0.463,0.173,0.345,0.083,0.816,2.12,0.463,0.463,0.463,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.014,0.108,0.341,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.042,0.0,0.0,0.505,0.505,0.505
EDM,2021,EDM,2021020006,EDM,VAN,HOME,20211013,Team Level,other,0.4092,0.4286,0.5,0.0,2.369,0.266,0.16,0.366,0.057,0.91,1.24,0.254,0.266,0.254,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.044,0.223,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.04,0.0,0.0,0.306,0.306,0.292,2.555,0.384,0.211,0.371,0.063,0.943,1.027,0.377,0.384,0.377,3.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.053,0.331,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.06,0.0,0.0,0.445,0.445,0.435
EDM,2021,EDM,2021020006,EDM,VAN,HOME,20211013,Team Level,all,0.5412,0.5041,0.5056,3900.0,33.938,3.48,2.528,6.617,1.033,17.187,14.155,3.189,3.429,3.143,34.0,11.0,17.0,62.0,2.0,3.0,2.0,7.0,2.0,15.0,16.0,32.0,43.0,6.0,15.0,34.0,21.0,7.0,16.0,29.0,12.0,4.0,1.037,1.262,1.181,0.0,0.0,2.0,62.492,45.0,45.315,6.0,0.564,0.933,0.933,3.111,3.065,2.93,32.222,2.95,2.32,6.85,0.943,18.192,12.746,2.926,2.988,2.964,38.0,6.0,17.0,61.0,2.0,0.0,0.0,11.0,2.0,9.0,20.0,36.0,42.0,3.0,9.0,19.0,29.0,7.0,11.0,30.0,12.0,2.0,0.626,1.514,0.81,1.0,0.0,1.0,60.703,44.0,43.633,10.0,0.537,0.0,0.0,3.487,3.531,3.499
EDM,2021,EDM,2021020006,EDM,VAN,HOME,20211013,Team Level,5on5,0.5978,0.5618,0.5397,3156.0,25.345,2.475,1.775,5.184,0.809,13.233,10.523,2.292,2.424,2.245,28.0,6.0,16.0,50.0,1.0,2.0,1.0,6.0,2.0,10.0,13.0,27.0,33.0,6.0,15.0,23.0,19.0,6.0,12.0,24.0,7.0,3.0,0.876,0.684,0.915,0.0,0.0,1.0,50.492,34.0,34.315,5.0,0.373,0.667,0.667,2.182,2.135,2.059,21.296,1.665,1.449,4.703,0.611,11.757,8.815,1.653,1.703,1.691,25.0,4.0,10.0,39.0,1.0,0.0,0.0,5.0,1.0,6.0,16.0,24.0,28.0,2.0,7.0,10.0,26.0,7.0,10.0,19.0,10.0,0.0,0.482,1.182,0.0,1.0,0.0,0.0,38.703,29.0,28.633,9.0,0.297,0.0,0.0,1.961,2.006,1.99
